landscape_id,split,stratum,horizon,epsilon,region,p0_id,reward_id,mutation_id,clean_terminal,clean_boundary_min_probability,clean_boundary_pressure,C_endpoint_l1,endpoint_l1,endpoint_prediction,endpoint_residual,endpoint_residual_over_epsilon_squared,endpoint_relative_residual,C_max_path_l1,max_path_l1,max_path_prediction,max_path_residual,max_path_residual_over_epsilon_squared,max_path_relative_residual
S14,source,low-sensitivity,1,0.0003,confirmatory,mixed,weak,near_identity,"[0.2013026980748582,0.300448045019461,0.49824925690568084]",0.2013026980748582,1.6029455431730684,9.894972513241147e-14,8.326672684688674e-17,2.968491753972344e-17,5.35818093071633e-17,5.953534367462589e-10,,9.894972513241147e-14,8.326672684688674e-17,2.968491753972344e-17,5.35818093071633e-17,5.953534367462589e-10,
S14,source,low-sensitivity,1,0.001,confirmatory,mixed,weak,near_identity,"[0.2013026980748582,0.300448045019461,0.49824925690568084]",0.2013026980748582,1.6029455431730684,9.894972513241147e-14,1.3877787807814457e-16,9.894972513241147e-17,3.9828152945733095e-17,3.98281529457331e-11,,9.894972513241147e-14,1.3877787807814457e-16,9.894972513241147e-17,3.9828152945733095e-17,3.98281529457331e-11,
S14,source,low-sensitivity,1,0.003,extended-local,mixed,weak,near_identity,"[0.2013026980748582,0.300448045019461,0.49824925690568084]",0.2013026980748582,1.6029455431730684,9.894972513241147e-14,3.3306690738754696e-16,2.968491753972344e-16,3.621773199031257e-17,4.0241924433680635e-12,,9.894972513241147e-14,3.3306690738754696e-16,2.968491753972344e-16,3.621773199031257e-17,4.0241924433680635e-12,
S14,source,low-sensitivity,1,0.01,extended-local,mixed,weak,near_identity,"[0.2013026980748582,0.300448045019461,0.49824925690568084]",0.2013026980748582,1.6029455431730684,9.894972513241147e-14,9.43689570931383e-16,9.894972513241148e-16,-4.580768039273171e-17,-4.580768039273171e-13,,9.894972513241147e-14,9.43689570931383e-16,9.894972513241148e-16,-4.580768039273171e-17,-4.580768039273171e-13,
S14,source,low-sensitivity,1,0.03,stress,mixed,weak,near_identity,"[0.2013026980748582,0.300448045019461,0.49824925690568084]",0.2013026980748582,1.6029455431730684,9.894972513241147e-14,2.942091015256665e-15,2.9684917539723437e-15,-2.640073871567889e-17,-2.93341541285321e-14,,9.894972513241147e-14,2.942091015256665e-15,2.9684917539723437e-15,-2.640073871567889e-17,-2.93341541285321e-14,
S14,source,low-sensitivity,1,0.1,stress,mixed,weak,near_identity,"[0.2013026980748582,0.300448045019461,0.49824925690568084]",0.2013026980748582,1.6029455431730684,9.894972513241147e-14,9.908740494779522e-15,9.894972513241147e-15,1.3767981538374803e-17,1.37679815383748e-15,,9.894972513241147e-14,9.908740494779522e-15,9.894972513241147e-15,1.3767981538374803e-17,1.37679815383748e-15,
S14,source,low-sensitivity,5,0.0001,confirmatory,mixed,weak,near_identity,"[0.2065672509329321,0.3022006310029988,0.4912321180640691]",0.2065672509329321,1.577129249222741,4.851131766223334e-13,1.3877787807814457e-16,4.851131766223334e-17,9.026656041591122e-17,9.026656041591123e-09,,4.851131766223334e-13,1.3877787807814457e-16,4.851131766223334e-17,9.026656041591122e-17,9.026656041591123e-09,
S14,source,low-sensitivity,5,0.0003,confirmatory,mixed,weak,near_identity,"[0.2065672509329321,0.3022006310029988,0.4912321180640691]",0.2065672509329321,1.577129249222741,4.851131766223334e-13,1.3877787807814457e-16,1.455339529867e-16,-6.756074908555443e-18,-7.506749898394938e-11,,4.851131766223334e-13,1.942890293094024e-16,1.455339529867e-16,4.8755076322702384e-17,5.417230702522488e-10,
S14,source,low-sensitivity,5,0.001,confirmatory,mixed,weak,near_identity,"[0.2065672509329321,0.3022006310029988,0.4912321180640691]",0.2065672509329321,1.577129249222741,4.851131766223334e-13,4.996003610813204e-16,4.851131766223334e-16,1.448718445898704e-17,1.4487184458987043e-11,,4.851131766223334e-13,4.996003610813204e-16,4.851131766223334e-16,1.448718445898704e-17,1.4487184458987043e-11,
S14,source,low-sensitivity,5,0.003,extended-local,mixed,weak,near_identity,"[0.2065672509329321,0.3022006310029988,0.4912321180640691]",0.2065672509329321,1.577129249222741,4.851131766223334e-13,1.5543122344752192e-15,1.4553395298670002e-15,9.897270460821895e-17,1.0996967178690995e-11,,4.851131766223334e-13,1.5543122344752192e-15,1.4553395298670002e-15,9.897270460821895e-17,1.0996967178690995e-11,
S14,source,low-sensitivity,5,0.01,extended-local,mixed,weak,near_identity,"[0.2065672509329321,0.3022006310029988,0.4912321180640691]",0.2065672509329321,1.577129249222741,4.851131766223334e-13,4.9960036108132044e-15,4.851131766223334e-15,1.4487184458987042e-16,1.448718445898704e-12,,4.851131766223334e-13,4.9960036108132044e-15,4.851131766223334e-15,1.4487184458987042e-16,1.448718445898704e-12,
S14,source,low-sensitivity,5,0.03,stress,mixed,weak,near_identity,"[0.2065672509329321,0.3022006310029988,0.4912321180640691]",0.2065672509329321,1.577129249222741,4.851131766223334e-13,1.4460654895742664e-14,1.4553395298670002e-14,-9.274040292733811e-17,-1.030448921414868e-13,,4.851131766223334e-13,1.4460654895742664e-14,1.4553395298670002e-14,-9.274040292733811e-17,-1.030448921414868e-13,
S14,source,low-sensitivity,5,0.1,stress,mixed,weak,near_identity,"[0.2065672509329321,0.3022006310029988,0.4912321180640691]",0.2065672509329321,1.577129249222741,4.851131766223334e-13,4.8405723873656825e-14,4.851131766223334e-14,-1.05593788576515e-16,-1.0559378857651499e-14,,4.851131766223334e-13,4.8405723873656825e-14,4.851131766223334e-14,-1.05593788576515e-16,-1.0559378857651499e-14,
S14,source,low-sensitivity,20,0.0001,confirmatory,mixed,weak,near_identity,"[0.22706202353279806,0.30818132266115594,0.46475665380604597]",0.22706202353279806,1.4825320673996234,1.7895488687766888e-12,4.163336342344337e-16,1.789548868776689e-16,2.373787473567648e-16,2.373787473567648e-08,,1.7895488687766888e-12,4.163336342344337e-16,1.789548868776689e-16,2.373787473567648e-16,2.373787473567648e-08,
S14,source,low-sensitivity,20,0.0003,confirmatory,mixed,weak,near_identity,"[0.22706202353279806,0.30818132266115594,0.46475665380604597]",0.22706202353279806,1.4825320673996234,1.7895488687766888e-12,6.661338147750939e-16,5.368646606330066e-16,1.2926915414208732e-16,1.4363239349120816e-09,,1.7895488687766888e-12,6.661338147750939e-16,5.368646606330066e-16,1.2926915414208732e-16,1.4363239349120816e-09,
S14,source,low-sensitivity,20,0.001,confirmatory,mixed,weak,near_identity,"[0.22706202353279806,0.30818132266115594,0.46475665380604597]",0.22706202353279806,1.4825320673996234,1.7895488687766888e-12,1.6375789613221059e-15,1.789548868776689e-15,-1.519699074545829e-16,-1.5196990745458292e-10,,1.7895488687766888e-12,1.6375789613221059e-15,1.789548868776689e-15,-1.519699074545829e-16,-1.5196990745458292e-10,
S14,source,low-sensitivity,20,0.003,extended-local,mixed,weak,near_identity,"[0.22706202353279806,0.30818132266115594,0.46475665380604597]",0.22706202353279806,1.4825320673996234,1.7895488687766888e-12,5.800915303666443e-15,5.368646606330067e-15,4.322686973363761e-16,4.8029855259597344e-11,,1.7895488687766888e-12,5.800915303666443e-15,5.368646606330067e-15,4.322686973363761e-16,4.8029855259597344e-11,
S14,source,low-sensitivity,20,0.01,extended-local,mixed,weak,near_identity,"[0.22706202353279806,0.30818132266115594,0.46475665380604597]",0.22706202353279806,1.4825320673996234,1.7895488687766888e-12,1.8346435481930712e-14,1.7895488687766887e-14,4.509467941638245e-16,4.509467941638245e-12,,1.7895488687766888e-12,1.8346435481930712e-14,1.7895488687766887e-14,4.509467941638245e-16,4.509467941638245e-12,
S14,source,low-sensitivity,20,0.03,stress,mixed,weak,near_identity,"[0.22706202353279806,0.30818132266115594,0.46475665380604597]",0.22706202353279806,1.4825320673996234,1.7895488687766888e-12,5.3762549967473205e-14,5.368646606330066e-14,7.608390417254361e-17,8.453767130282624e-14,,1.7895488687766888e-12,5.3762549967473205e-14,5.368646606330066e-14,7.608390417254361e-17,8.453767130282624e-14,
S14,source,low-sensitivity,20,0.1,stress,mixed,weak,near_identity,"[0.22706202353279806,0.30818132266115594,0.46475665380604597]",0.22706202353279806,1.4825320673996234,1.7895488687766888e-12,1.79134485023269e-13,1.789548868776689e-13,1.795981456001097e-16,1.7959814560010967e-14,,1.7895488687766888e-12,1.79134485023269e-13,1.789548868776689e-13,1.795981456001097e-16,1.7959814560010967e-14,
S14,source,low-sensitivity,50,0.0001,confirmatory,mixed,weak,near_identity,"[0.2714051970286353,0.3170558699633252,0.41153893300803956]",0.2714051970286353,1.3041423828014231,3.657150675069549e-12,4.996003610813204e-16,3.657150675069549e-16,1.3388529357436554e-16,1.3388529357436554e-08,,3.657150675069549e-12,4.996003610813204e-16,3.657150675069549e-16,1.3388529357436554e-16,1.3388529357436554e-08,
S14,source,low-sensitivity,50,0.0003,confirmatory,mixed,weak,near_identity,"[0.2714051970286353,0.3170558699633252,0.41153893300803956]",0.2714051970286353,1.3041423828014231,3.657150675069549e-12,9.43689570931383e-16,1.0971452025208645e-15,-1.534556315894815e-16,-1.7050625732164612e-09,,3.657150675069549e-12,9.43689570931383e-16,1.0971452025208645e-15,-1.534556315894815e-16,-1.7050625732164612e-09,
S14,source,low-sensitivity,50,0.001,confirmatory,mixed,weak,near_identity,"[0.2714051970286353,0.3170558699633252,0.41153893300803956]",0.2714051970286353,1.3041423828014231,3.657150675069549e-12,3.608224830031759e-15,3.657150675069549e-15,-4.892584503779013e-17,-4.892584503779013e-11,,3.657150675069549e-12,3.608224830031759e-15,3.657150675069549e-15,-4.892584503779013e-17,-4.892584503779013e-11,
S14,source,low-sensitivity,50,0.003,extended-local,mixed,weak,near_identity,"[0.2714051970286353,0.3170558699633252,0.41153893300803956]",0.2714051970286353,1.3041423828014231,3.657150675069549e-12,1.0935696792557792e-14,1.0971452025208647e-14,-3.575523265085474e-17,-3.972803627872749e-12,,3.657150675069549e-12,1.0935696792557792e-14,1.0971452025208647e-14,-3.575523265085474e-17,-3.972803627872749e-12,
S14,source,low-sensitivity,50,0.01,extended-local,mixed,weak,near_identity,"[0.2714051970286353,0.3170558699633252,0.41153893300803956]",0.2714051970286353,1.3041423828014231,3.657150675069549e-12,3.6692870963861424e-14,3.657150675069549e-14,1.2136421316593478e-16,1.2136421316593477e-12,,3.657150675069549e-12,3.6692870963861424e-14,3.657150675069549e-14,1.2136421316593478e-16,1.2136421316593477e-12,
S14,source,low-sensitivity,50,0.03,stress,mixed,weak,near_identity,"[0.2714051970286353,0.3170558699633252,0.41153893300803956]",0.2714051970286353,1.3041423828014231,3.657150675069549e-12,1.0952350137927169e-13,1.0971452025208646e-13,-1.9101887281476763e-16,-2.1224319201640848e-13,,3.657150675069549e-12,1.0952350137927169e-13,1.0971452025208646e-13,-1.9101887281476763e-16,-2.1224319201640848e-13,
S14,source,low-sensitivity,50,0.1,stress,mixed,weak,near_identity,"[0.2714051970286353,0.3170558699633252,0.41153893300803956]",0.2714051970286353,1.3041423828014231,3.657150675069549e-12,3.659295089164516e-13,3.657150675069549e-13,2.1444140949669425e-16,2.1444140949669422e-14,,3.657150675069549e-12,3.659295089164516e-13,3.657150675069549e-13,2.1444140949669425e-16,2.1444140949669422e-14,
T01,target,regular-sensitivity,1,0.0001,confirmatory,target_a,dominant_a,asymmetric_a,"[0.3151449209765772,0.3997001624198301,0.2851549166035926]",0.2851549166035926,1.254722679362382,0.07472514836433938,7.472514836404098e-06,7.4725148364339384e-06,-2.9840123698821747e-17,-2.9840123698821747e-09,-3.9933174241862275e-12,0.07472514836433938,7.472514836404098e-06,7.4725148364339384e-06,-2.9840123698821747e-17,-2.9840123698821747e-09,-3.9933174241862275e-12
T01,target,regular-sensitivity,1,0.0003,confirmatory,target_a,dominant_a,asymmetric_a,"[0.3151449209765772,0.3997001624198301,0.2851549166035926]",0.2851549166035926,1.254722679362382,0.07472514836433938,2.2417544509267806e-05,2.2417544509301813e-05,-3.400667876636565e-17,-3.7785198629295174e-10,-1.5169671572305836e-12,0.07472514836433938,2.2417544509267806e-05,2.2417544509301813e-05,-3.400667876636565e-17,-3.7785198629295174e-10,-1.5169671572305836e-12
T01,target,regular-sensitivity,1,0.001,confirmatory,target_a,dominant_a,asymmetric_a,"[0.3151449209765772,0.3997001624198301,0.2851549166035926]",0.2851549166035926,1.254722679362382,0.07472514836433938,7.472514836437405e-05,7.472514836433938e-05,3.4667364465224004e-17,3.4667364465224004e-11,4.639316913255952e-13,0.07472514836433938,7.472514836437405e-05,7.472514836433938e-05,3.4667364465224004e-17,3.4667364465224004e-11,4.639316913255952e-13
T01,target,regular-sensitivity,1,0.003,extended-local,target_a,dominant_a,asymmetric_a,"[0.3151449209765772,0.3997001624198301,0.2851549166035926]",0.2851549166035926,1.254722679362382,0.07472514836433938,0.00022417544509306664,0.00022417544509301815,4.8490942164414186e-17,5.387882462712687e-12,2.163079999430518e-13,0.07472514836433938,0.00022417544509306664,0.00022417544509301815,4.8490942164414186e-17,5.387882462712687e-12,2.163079999430518e-13
T01,target,regular-sensitivity,1,0.01,extended-local,target_a,dominant_a,asymmetric_a,"[0.3151449209765772,0.3997001624198301,0.2851549166035926]",0.2851549166035926,1.254722679362382,0.07472514836433938,0.0007472514836434074,0.0007472514836433939,1.3552527156068805e-17,1.3552527156068805e-13,1.8136500833682377e-14,0.07472514836433938,0.0007472514836434074,0.0007472514836433939,1.3552527156068805e-17,1.3552527156068805e-13,1.8136500833682377e-14
T01,target,regular-sensitivity,1,0.03,stress,target_a,dominant_a,asymmetric_a,"[0.3151449209765772,0.3997001624198301,0.2851549166035926]",0.2851549166035926,1.254722679362382,0.07472514836433938,0.002241754450930167,0.0022417544509301815,-1.474514954580286e-17,-1.6383499495336513e-14,-6.577504302348809e-15,0.07472514836433938,0.002241754450930167,0.0022417544509301815,-1.474514954580286e-17,-1.6383499495336513e-14,-6.577504302348809e-15
T01,target,regular-sensitivity,1,0.1,stress,target_a,dominant_a,asymmetric_a,"[0.3151449209765772,0.3997001624198301,0.2851549166035926]",0.2851549166035926,1.254722679362382,0.07472514836433938,0.007472514836433908,0.007472514836433939,-3.122502256758253e-17,-3.122502256758252e-15,-4.17864979208042e-15,0.07472514836433938,0.007472514836433908,0.007472514836433939,-3.122502256758253e-17,-3.122502256758252e-15,-4.17864979208042e-15
T01,target,regular-sensitivity,5,0.0001,confirmatory,target_a,dominant_a,asymmetric_a,"[0.37808159604284897,0.3926003240840766,0.22931807987307445]",0.22931807987307445,1.4726452441102977,0.4758777048520966,4.7582701505316516e-05,4.758777048520966e-05,-5.068979893144978e-09,-0.5068979893144978,-0.00010651854124412959,0.4758777048520966,4.7582701505316516e-05,4.758777048520966e-05,-5.068979893144978e-09,-0.5068979893144978,-0.00010651854124412959
T01,target,regular-sensitivity,5,0.0003,confirmatory,target_a,dominant_a,asymmetric_a,"[0.37808159604284897,0.3926003240840766,0.22931807987307445]",0.22931807987307445,1.4726452441102977,0.4758777048520966,0.00014271769565446513,0.00014276331145562896,-4.561580116383573e-08,-0.5068422351537304,-0.00031952047552506643,0.4758777048520966,0.00014271769565446513,0.00014276331145562896,-4.561580116383573e-08,-0.5068422351537304,-0.00031952047552506643
T01,target,regular-sensitivity,5,0.001,confirmatory,target_a,dominant_a,asymmetric_a,"[0.37808159604284897,0.3926003240840766,0.22931807987307445]",0.22931807987307445,1.4726452441102977,0.4758777048520966,0.000475371057704288,0.0004758777048520966,-5.066471478085924e-07,-0.5066471478085924,-0.0010646582990603837,0.4758777048520966,0.000475371057704288,0.0004758777048520966,-5.066471478085924e-07,-0.5066471478085924,-0.0010646582990603837
T01,target,regular-sensitivity,5,0.003,extended-local,target_a,dominant_a,asymmetric_a,"[0.37808159604284897,0.3926003240840766,0.22931807987307445]",0.22931807987307445,1.4726452441102977,0.4758777048520966,0.00142307830348129,0.0014276331145562898,-4.554811074999844e-06,-0.5060901194444271,-0.003190463312008201,0.4758777048520966,0.00142307830348129,0.0014276331145562898,-4.554811074999844e-06,-0.5060901194444271,-0.003190463312008201
T01,target,regular-sensitivity,5,0.01,extended-local,target_a,dominant_a,asymmetric_a,"[0.37808159604284897,0.3926003240840766,0.22931807987307445]",0.22931807987307445,1.4726452441102977,0.4758777048520966,0.004708362571005459,0.0047587770485209655,-5.0414477515506664e-05,-0.5041447751550666,-0.010593998626427677,0.4758777048520966,0.004708362571005459,0.0047587770485209655,-5.0414477515506664e-05,-0.5041447751550666,-0.010593998626427677
T01,target,regular-sensitivity,5,0.03,stress,target_a,dominant_a,asymmetric_a,"[0.37808159604284897,0.3926003240840766,0.22931807987307445]",0.22931807987307445,1.4726452441102977,0.4758777048520966,0.0138275703363408,0.014276331145562897,-0.00044876080922209675,-0.4986231213578853,-0.03143390305579821,0.4758777048520966,0.0138275703363408,0.014276331145562897,-0.00044876080922209675,-0.4986231213578853,-0.03143390305579821
T01,target,regular-sensitivity,5,0.1,stress,target_a,dominant_a,asymmetric_a,"[0.37808159604284897,0.3926003240840766,0.22931807987307445]",0.22931807987307445,1.4726452441102977,0.4758777048520966,0.042790543787008084,0.04758777048520966,-0.004797226698201575,-0.4797226698201574,-0.10080797333618642,0.4758777048520966,0.042790543787008084,0.04758777048520966,-0.004797226698201575,-0.4797226698201574,-0.10080797333618642
T01,target,regular-sensitivity,20,0.0001,confirmatory,target_a,dominant_a,asymmetric_a,"[0.615066217443981,0.30169362180896603,0.08324016074705301]",0.08324016074705301,2.486025346331069,2.668202301435618,0.0002667454581570944,0.00026682023014356184,-7.477198646745412e-08,-7.4771986467454115,-0.0002802335730961002,2.668202301435618,0.0002667454581570944,0.00026682023014356184,-7.477198646745412e-08,-7.4771986467454115,-0.0002802335730961002
T01,target,regular-sensitivity,20,0.0003,confirmatory,target_a,dominant_a,asymmetric_a,"[0.615066217443981,0.30169362180896603,0.08324016074705301]",0.08324016074705301,2.486025346331069,2.668202301435618,0.0007997879908600986,0.0008004606904306854,-6.726995705868535e-07,-7.474439673187263,-0.0008403905133991147,2.668202301435618,0.0007997879908600986,0.0008004606904306854,-6.726995705868535e-07,-7.474439673187263,-0.0008403905133991147
T01,target,regular-sensitivity,20,0.001,confirmatory,target_a,dominant_a,asymmetric_a,"[0.615066217443981,0.30169362180896603,0.08324016074705301]",0.08324016074705301,2.486025346331069,2.668202301435618,0.0026607375099977626,0.0026682023014356184,-7.464791437855785e-06,-7.464791437855785,-0.002797685705405237,2.668202301435618,0.0026607375099977626,0.0026682023014356184,-7.464791437855785e-06,-7.464791437855785,-0.002797685705405237
T01,target,regular-sensitivity,20,0.003,extended-local,target_a,dominant_a,asymmetric_a,"[0.615066217443981,0.30169362180896603,0.08324016074705301]",0.08324016074705301,2.486025346331069,2.668202301435618,0.00793767125468356,0.008004606904306854,-6.6935649623295e-05,-7.437294402588333,-0.00836214075512946,2.668202301435618,0.00793767125468356,0.008004606904306854,-6.6935649623295e-05,-7.437294402588333,-0.00836214075512946
T01,target,regular-sensitivity,20,0.01,extended-local,target_a,dominant_a,asymmetric_a,"[0.615066217443981,0.30169362180896603,0.08324016074705301]",0.08324016074705301,2.486025346331069,2.668202301435618,0.025947835932371793,0.026682023014356182,-0.0007341870819843888,-7.341870819843887,-0.027516170029137657,2.668202301435618,0.025947835932371793,0.026682023014356182,-0.0007341870819843888,-7.341870819843887,-0.027516170029137657
T01,target,regular-sensitivity,20,0.03,stress,target_a,dominant_a,asymmetric_a,"[0.615066217443981,0.30169362180896603,0.08324016074705301]",0.08324016074705301,2.486025346331069,2.668202301435618,0.07367733193952423,0.08004606904306855,-0.006368737103544311,-7.076374559493679,-0.07956339617524043,2.668202301435618,0.07367733193952423,0.08004606904306855,-0.006368737103544311,-7.076374559493679,-0.07956339617524043
T01,target,regular-sensitivity,20,0.1,stress,target_a,dominant_a,asymmetric_a,"[0.615066217443981,0.30169362180896603,0.08324016074705301]",0.08324016074705301,2.486025346331069,2.668202301435618,0.20448842973730552,0.2668202301435618,-0.0623318004062563,-6.233180040625629,-0.23360972431782576,2.668202301435618,0.20448842973730552,0.2668202301435618,-0.0623318004062563,-6.233180040625629,-0.23360972431782576
T01,target,regular-sensitivity,50,0.0001,confirmatory,target_a,dominant_a,asymmetric_a,"[0.8959091438822425,0.09805426779028298,0.006036588327474562]",0.006036588327474562,5.109916273065872,7.907868140669987,0.0007905473341746566,0.0007907868140669987,-2.394798923420873e-07,-23.947989234208727,-0.00030283748803352904,7.907868140669987,0.0007905473341746566,0.0007907868140669987,-2.394798923420873e-07,-23.947989234208727,-0.00030283748803352904
T01,target,regular-sensitivity,50,0.0003,confirmatory,target_a,dominant_a,asymmetric_a,"[0.8959091438822425,0.09805426779028298,0.006036588327474562]",0.006036588327474562,5.109916273065872,7.907868140669987,0.0023702052315747405,0.002372360442200996,-2.1552106262553647e-06,-23.946784736170724,-0.0009084667691794056,7.907868140669987,0.0023702052315747405,0.002372360442200996,-2.1552106262553647e-06,-23.946784736170724,-0.0009084667691794056
T01,target,regular-sensitivity,50,0.001,confirmatory,target_a,dominant_a,asymmetric_a,"[0.8959091438822425,0.09805426779028298,0.006036588327474562]",0.006036588327474562,5.109916273065872,7.907868140669987,0.00788392566867922,0.007907868140669988,-2.3942471990768405e-05,-23.942471990768407,-0.003027677189966384,7.907868140669987,0.00788392566867922,0.007907868140669988,-2.3942471990768405e-05,-23.942471990768407,-0.003027677189966384
T01,target,regular-sensitivity,50,0.003,extended-local,target_a,dominant_a,asymmetric_a,"[0.8959091438822425,0.09805426779028298,0.006036588327474562]",0.006036588327474562,5.109916273065872,7.907868140669987,0.023508240544769896,0.023723604422009964,-0.00021536387724006845,-23.929319693340936,-0.009078041996024055,7.907868140669987,0.023508240544769896,0.023723604422009964,-0.00021536387724006845,-23.929319693340936,-0.009078041996024055
T01,target,regular-sensitivity,50,0.01,extended-local,target_a,dominant_a,asymmetric_a,"[0.8959091438822425,0.09805426779028298,0.006036588327474562]",0.006036588327474562,5.109916273065872,7.907868140669987,0.07669131365607867,0.07907868140669988,-0.0023873677506212054,-23.873677506212054,-0.030189776917789343,7.907868140669987,0.07669131365607867,0.07907868140669988,-0.0023873677506212054,-23.873677506212054,-0.030189776917789343
T01,target,regular-sensitivity,50,0.03,stress,target_a,dominant_a,asymmetric_a,"[0.8959091438822425,0.09805426779028298,0.006036588327474562]",0.006036588327474562,5.109916273065872,7.907868140669987,0.2159644945212059,0.2372360442200996,-0.02127154969889372,-23.635055220993024,-0.08966407178480304,7.907868140669987,0.2159644945212059,0.2372360442200996,-0.02127154969889372,-23.635055220993024,-0.08966407178480304
T01,target,regular-sensitivity,50,0.1,stress,target_a,dominant_a,asymmetric_a,"[0.8959091438822425,0.09805426779028298,0.006036588327474562]",0.006036588327474562,5.109916273065872,7.907868140669987,0.5703029555016188,0.7907868140669988,-0.22048385856538,-22.048385856537994,-0.2788158004702133,7.907868140669987,0.5703029555016188,0.7907868140669988,-0.22048385856538,-22.048385856537994,-0.2788158004702133
T02,target,regular-sensitivity,1,0.0001,confirmatory,target_b,weak,forward_cycle,"[0.6020975887574047,0.09984910241757357,0.2980533088250218]",0.09984910241757357,2.3040952084689437,0.25112424316991555,2.51124243170614e-05,2.5112424316991556e-05,6.984294869880059e-17,6.984294869880059e-09,2.781210918435441e-12,0.25112424316991555,2.51124243170614e-05,2.5112424316991556e-05,6.984294869880059e-17,6.984294869880059e-09,2.781210918435441e-12
T02,target,regular-sensitivity,1,0.0003,confirmatory,target_b,weak,forward_cycle,"[0.6020975887574047,0.09984910241757357,0.2980533088250218]",0.09984910241757357,2.3040952084689437,0.25112424316991555,7.533727295096215e-05,7.533727295097466e-05,-1.2508982565051507e-17,-1.38988695167239e-10,-1.6603975794546828e-13,0.25112424316991555,7.533727295096215e-05,7.533727295097466e-05,-1.2508982565051507e-17,-1.38988695167239e-10,-1.6603975794546828e-13
T02,target,regular-sensitivity,1,0.001,confirmatory,target_b,weak,forward_cycle,"[0.6020975887574047,0.09984910241757357,0.2980533088250218]",0.09984910241757357,2.3040952084689437,0.25112424316991555,0.00025112424316994786,0.00025112424316991555,3.230922474006803e-17,3.230922474006803e-11,1.2865832598331408e-13,0.25112424316991555,0.00025112424316994786,0.00025112424316991555,3.230922474006803e-17,3.230922474006803e-11,1.2865832598331408e-13
T02,target,regular-sensitivity,1,0.003,extended-local,target_b,weak,forward_cycle,"[0.6020975887574047,0.09984910241757357,0.2980533088250218]",0.09984910241757357,2.3040952084689437,0.25112424316991555,0.0007533727295097326,0.0007533727295097466,-1.4094628242311558e-17,-1.5660698047012841e-12,-1.8708705120616144e-14,0.25112424316991555,0.0007533727295097326,0.0007533727295097466,-1.4094628242311558e-17,-1.5660698047012841e-12,-1.8708705120616144e-14
T02,target,regular-sensitivity,1,0.01,extended-local,target_b,weak,forward_cycle,"[0.6020975887574047,0.09984910241757357,0.2980533088250218]",0.09984910241757357,2.3040952084689437,0.25112424316991555,0.0025112424316991733,0.0025112424316991555,1.7780915628762273e-17,1.7780915628762273e-13,7.080525322571648e-15,0.25112424316991555,0.0025112424316991733,0.0025112424316991555,1.7780915628762273e-17,1.7780915628762273e-13,7.080525322571648e-15
T02,target,regular-sensitivity,1,0.03,stress,target_b,weak,forward_cycle,"[0.6020975887574047,0.09984910241757357,0.2980533088250218]",0.09984910241757357,2.3040952084689437,0.25112424316991555,0.007533727295097478,0.007533727295097466,1.214306433183765e-17,1.3492293702041834e-14,1.611826902699237e-15,0.25112424316991555,0.007533727295097478,0.007533727295097466,1.214306433183765e-17,1.3492293702041834e-14,1.611826902699237e-15
T02,target,regular-sensitivity,1,0.1,stress,target_b,weak,forward_cycle,"[0.6020975887574047,0.09984910241757357,0.2980533088250218]",0.09984910241757357,2.3040952084689437,0.25112424316991555,0.025112424316991455,0.025112424316991556,-1.0061396160665481e-16,-1.006139616066548e-14,-4.006541158138103e-15,0.25112424316991555,0.025112424316991455,0.025112424316991556,-1.0061396160665481e-16,-1.006139616066548e-14,-4.006541158138103e-15
T02,target,regular-sensitivity,5,0.0001,confirmatory,target_b,weak,forward_cycle,"[0.6104386110105052,0.09922780466722557,0.29033358432226913]",0.09922780466722557,2.3103370149808002,1.2631649029989296,0.00012630636435972953,0.00012631649029989296,-1.0125940163430549e-08,-1.012594016343055,-8.01632481981581e-05,1.2631649029989296,0.00012630636435972953,0.00012631649029989296,-1.0125940163430549e-08,-1.012594016343055,-8.01632481981581e-05
T02,target,regular-sensitivity,5,0.0003,confirmatory,target_b,weak,forward_cycle,"[0.6104386110105052,0.09922780466722557,0.29033358432226913]",0.09922780466722557,2.3103370149808002,1.2631649029989296,0.0003788583426245079,0.00037894947089967885,-9.112827517094484e-08,-1.012536390788276,-0.00024047605860114704,1.2631649029989296,0.0003788583426245079,0.00037894947089967885,-9.112827517094484e-08,-1.012536390788276,-0.00024047605860114704
T02,target,regular-sensitivity,5,0.001,confirmatory,target_b,weak,forward_cycle,"[0.6104386110105052,0.09922780466722557,0.29033358432226913]",0.09922780466722557,2.3103370149808002,1.2631649029989296,0.0012621525683269297,0.0012631649029989295,-1.0123346719998535e-06,-1.0123346719998536,-0.0008014271688489997,1.2631649029989296,0.0012621525683269297,0.0012631649029989295,-1.0123346719998535e-06,-1.0123346719998536,-0.0008014271688489997
T02,target,regular-sensitivity,5,0.003,extended-local,target_b,weak,forward_cycle,"[0.6104386110105052,0.09922780466722557,0.29033358432226913]",0.09922780466722557,2.3103370149808002,1.2631649029989296,0.003780388883266511,0.003789494708996789,-9.105825730277694e-06,-1.0117584144752994,-0.002402912902519482,1.2631649029989296,0.003780388883266511,0.003789494708996789,-9.105825730277694e-06,-1.0117584144752994,-0.002402912902519482
