landscape_id,split,stratum,horizon,epsilon,region,p0_id,reward_id,mutation_id,clean_terminal,clean_boundary_min_probability,clean_boundary_pressure,K_kl_q_p,kl_q_p,kl_prediction,kl_residual,kl_over_epsilon_squared,kl_over_epsilon_squared_minus_k,kl_relative_residual,kl_residual_over_epsilon_cubed,cubic_normalization_numerically_stable
S05,source,regular-sensitivity,20,0.003,extended-local,edge,dominant_a,backward_cycle,"[0.006280546237832112,0.2287379001822831,0.7649815535798847]",0.006280546237832112,5.070298321738103,347.4146126903105,0.0026270613909945804,0.0031267315142127945,-0.0004996701232182141,291.89571011050896,-55.51890257980156,-0.1598058934535715,-18506.300859933854,True
S05,source,regular-sensitivity,20,0.01,extended-local,edge,dominant_a,backward_cycle,"[0.006280546237832112,0.2287379001822831,0.7649815535798847]",0.006280546237832112,5.070298321738103,347.4146126903105,0.02286838295614027,0.03474146126903105,-0.011873078312890778,228.6838295614027,-118.73078312890777,-0.3417552940835733,-11873.078312890775,True
S05,source,regular-sensitivity,20,0.03,stress,edge,dominant_a,backward_cycle,"[0.006280546237832112,0.2287379001822831,0.7649815535798847]",0.006280546237832112,5.070298321738103,347.4146126903105,0.1398329199665009,0.31267315142127944,-0.17284023145477853,155.3699110738899,-192.04470161642058,-0.5527824524399367,-6401.490053880688,True
S05,source,regular-sensitivity,20,0.1,stress,edge,dominant_a,backward_cycle,"[0.006280546237832112,0.2287379001822831,0.7649815535798847]",0.006280546237832112,5.070298321738103,347.4146126903105,0.7240017918651989,3.4741461269031055,-2.7501443350379065,72.40017918651988,-275.0144335037906,-0.7916029535261423,-2750.144335037906,True
S05,source,regular-sensitivity,50,0.0001,confirmatory,edge,dominant_a,backward_cycle,"[0.06583032675958816,0.534964545865689,0.3992051273747229]",0.06583032675958816,2.7206746538265625,5599.41836075167,5.501468855541574e-05,5.5994183607516696e-05,-9.794950521009553e-07,5501.468855541574,-97.94950521009552,-0.01749279994805509,-979495.052100955,True
S05,source,regular-sensitivity,50,0.0003,confirmatory,edge,dominant_a,backward_cycle,"[0.06583032675958816,0.534964545865689,0.3992051273747229]",0.06583032675958816,2.7206746538265625,5599.41836075167,0.0004785055911758233,0.0005039476524676501,-2.5442061291826843e-05,5316.728790842482,-282.6895699091872,-0.05048552397703657,-942298.5663639574,True
S05,source,regular-sensitivity,50,0.001,confirmatory,edge,dominant_a,backward_cycle,"[0.06583032675958816,0.534964545865689,0.3992051273747229]",0.06583032675958816,2.7206746538265625,5599.41836075167,0.004764880193324134,0.005599418360751669,-0.0008345381674275355,4764.880193324134,-834.5381674275355,-0.14904015268391316,-834538.1674275354,True
S05,source,regular-sensitivity,50,0.003,extended-local,edge,dominant_a,backward_cycle,"[0.06583032675958816,0.534964545865689,0.3992051273747229]",0.06583032675958816,2.7206746538265625,5599.41836075167,0.033176035575560564,0.050394765246765026,-0.017218729671204462,3686.2261750622847,-1913.1921856893846,-0.3416769497167125,-637730.7285631283,True
S05,source,regular-sensitivity,50,0.01,extended-local,edge,dominant_a,backward_cycle,"[0.06583032675958816,0.534964545865689,0.3992051273747229]",0.06583032675958816,2.7206746538265625,5599.41836075167,0.19919135953294131,0.559941836075167,-0.3607504765422257,1991.913595329413,-3607.5047654222567,-0.6442641954936874,-360750.47654222563,True
S05,source,regular-sensitivity,50,0.03,stress,edge,dominant_a,backward_cycle,"[0.06583032675958816,0.534964545865689,0.3992051273747229]",0.06583032675958816,2.7206746538265625,5599.41836075167,0.6272565021966481,5.039476524676503,-4.412220022479855,696.9516691073868,-4902.466691644283,-0.87553141697849,-163415.5563881428,True
S05,source,regular-sensitivity,50,0.1,stress,edge,dominant_a,backward_cycle,"[0.06583032675958816,0.534964545865689,0.3992051273747229]",0.06583032675958816,2.7206746538265625,5599.41836075167,1.0181394234816508,55.99418360751671,-54.97604418403506,101.81394234816506,-5497.604418403505,-0.981817050309758,-54976.04418403505,True
S06,source,regular-sensitivity,1,0.0001,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.03583333333333333,3.583341713919052e-10,3.583333333333333e-10,8.380585719150769e-16,0.03583341713919052,8.380585719150769e-08,2.3387681076699823e-06,0.0008380585719150767,True
S06,source,regular-sensitivity,1,0.0003,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.03583333333333333,3.2250237042190182e-09,3.224999999999999e-09,2.370421901910815e-14,0.03583359671354465,2.633802113234239e-07,7.3501454322815984e-06,0.0008779340377447465,True
S06,source,regular-sensitivity,1,0.001,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.03583333333333333,3.5834208938386445e-08,3.5833333333333323e-08,8.756050531218141e-13,0.035834208938386444,8.756050531218141e-07,2.443548985456226e-05,0.000875605053121814,True
S06,source,regular-sensitivity,1,0.003,extended-local,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.03583333333333333,3.2252367705167505e-07,3.225e-07,2.3677051675065096e-11,0.03583596411685278,2.6307835194516773e-06,7.341721449632588e-05,0.0008769278398172257,True
S06,source,regular-sensitivity,1,0.01,extended-local,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.03583333333333333,3.5842147581670314e-06,3.583333333333333e-06,8.814248336983417e-10,0.035842147581670314,8.814248336983417e-06,0.0002459790233576768,0.0008814248336983416,True
S06,source,regular-sensitivity,1,0.03,stress,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.03583333333333333,3.227414619501627e-05,3.224999999999999e-05,2.4146195016276032e-08,0.03586016243890697,2.6829105573640037e-05,0.0007487192253108849,0.0008943035191213346,True
S06,source,regular-sensitivity,1,0.1,stress,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.03583333333333333,0.00035927303391468553,0.00035833333333333333,9.397005813521937e-07,0.035927303391468546,9.397005813521936e-05,0.002622420227029378,0.0009397005813521935,True
S06,source,regular-sensitivity,5,0.0001,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.8958333333333335,8.956934654865832e-09,8.958333333333336e-09,-1.3986784675034982e-12,0.8956934654865832,-0.0001398678467503498,-0.00015613154986085558,-1.398678467503498,True
S06,source,regular-sensitivity,5,0.0003,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.8958333333333335,8.058723895056769e-08,8.0625e-08,-3.776104943231009e-11,0.8954137661174189,-0.0004195672159145566,-0.0004683541014860166,-1.3985573863818554,True
S06,source,regular-sensitivity,5,0.001,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.8958333333333335,8.944356924957351e-07,8.958333333333335e-07,-1.3976408375983913e-09,0.8944356924957351,-0.0013976408375983914,-0.0015601572140633202,-1.397640837598391,True
S06,source,regular-sensitivity,5,0.003,extended-local,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.8958333333333335,8.024834653891063e-06,8.062500000000001e-06,-3.7665346108938546e-08,0.8916482948767848,-0.004185038456548727,-0.004671670835217184,-1.3950128188495758,True
S06,source,regular-sensitivity,5,0.01,extended-local,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.8958333333333335,8.819744862458359e-05,8.958333333333335e-05,-1.385884708749756e-06,0.8819744862458359,-0.01385884708749756,-0.015470340934880995,-1.385884708749756,True
S06,source,regular-sensitivity,5,0.03,stress,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.8958333333333335,0.0007695194895692876,0.0008062500000000001,-3.673051043071246e-05,0.8550216550769862,-0.040811678256347184,-0.04555722223964336,-1.360389275211573,True
S06,source,regular-sensitivity,5,0.1,stress,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,0.8958333333333335,0.007680945442978343,0.008958333333333337,-0.0012773878903549942,0.7680945442978342,-0.1277387890354994,-0.14259213659776673,-1.277387890354994,True
S06,source,regular-sensitivity,20,0.0001,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,14.333333333333357,1.4322575456402462e-07,1.4333333333333358e-07,-1.0757876930896035e-10,14.322575456402463,-0.010757876930896035,-0.0007505495533183267,-107.57876930896033,True
S06,source,regular-sensitivity,20,0.0003,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,14.333333333333357,1.2870983008408726e-06,1.2900000000000018e-06,-2.9016991591292493e-09,14.301092231565253,-0.03224110176810278,-0.0022493791931234458,-107.47033922700926,True
S06,source,regular-sensitivity,20,0.001,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,14.333333333333357,1.4226241525074675e-05,1.4333333333333356e-05,-1.0709180825868061e-07,14.226241525074675,-0.10709180825868062,-0.007471521506419566,-107.09180825868062,True
S06,source,regular-sensitivity,20,0.003,extended-local,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,14.333333333333357,0.00012613736124149604,0.0001290000000000002,-2.8626387585041664e-06,14.015262360166227,-0.31807097316712957,-0.02219099812793924,-106.02365772237653,True
S06,source,regular-sensitivity,20,0.01,extended-local,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,14.333333333333357,0.0013308990012644434,0.0014333333333333357,-0.00010243433206889234,13.308990012644433,-1.0243433206889234,-0.07146581307132012,-102.43433206889232,True
S06,source,regular-sensitivity,20,0.03,stress,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,14.333333333333357,0.010380839829516382,0.01290000000000002,-0.002519160170483639,11.534266477240426,-2.799066856092932,-0.19528373414601818,-93.30222853643109,True
S06,source,regular-sensitivity,20,0.1,stress,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,14.333333333333357,0.07294174141557568,0.1433333333333336,-0.07039159191775791,7.2941741415575665,-7.0391591917757905,-0.49110412965877526,-70.39159191775789,True
S06,source,regular-sensitivity,50,0.0001,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,89.5833333333334,8.940973079258046e-07,8.95833333333334e-07,-1.7360254075294095e-09,89.40973079258046,-0.17360254075294096,-0.001937888827009572,-1736.0254075294092,True
S06,source,regular-sensitivity,50,0.0003,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,89.5833333333334,8.015751465109428e-06,8.062500000000005e-06,-4.6748534890576364e-08,89.06390516788255,-0.5194281654508486,-0.005798267893404817,-1731.4272181694953,True
S06,source,regular-sensitivity,50,0.001,confirmatory,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,89.5833333333334,8.786782428204729e-05,8.95833333333334e-05,-1.7155090512861157e-06,87.8678242820473,-1.7155090512861157,-0.019149868479472906,-1715.5090512861157,True
S06,source,regular-sensitivity,50,0.003,extended-local,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,89.5833333333334,0.0007611198982732589,0.0008062500000000007,-4.513010172674172e-05,84.56887758591766,-5.014455747415746,-0.055975319971152473,-1671.485249138582,True
S06,source,regular-sensitivity,50,0.01,extended-local,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,89.5833333333334,0.0074257953070401145,0.00895833333333334,-0.0015325380262932262,74.25795307040114,-15.325380262932262,-0.17107401223738325,-1532.538026293226,True
S06,source,regular-sensitivity,50,0.03,stress,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,89.5833333333334,0.04738357686457258,0.08062500000000006,-0.03324142313542748,52.64841873841397,-36.93491459491943,-0.4122967210595654,-1231.1638198306475,True
S06,source,regular-sensitivity,50,0.1,stress,balanced,neutral,asymmetric_b,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]",0.3333333333333333,1.0986122886681098,89.5833333333334,0.19486630104417707,0.8958333333333341,-0.700967032289157,19.486630104417703,-70.09670322891569,-0.7824748267413839,-700.9670322891568,True
S07,source,regular-sensitivity,1,0.0001,confirmatory,mixed,compressed,uniform_mix,"[0.20190629856921305,0.29835045810238875,0.4997432433283982]",0.20190629856921305,1.5999515576704353,0.07253238662794105,7.253175850389731e-10,7.253238662794105e-10,-6.281240437416257e-15,0.0725317585038973,-6.281240437416257e-07,-8.659911426375962e-06,-0.0062812404374162556,True
S07,source,regular-sensitivity,1,0.0003,confirmatory,mixed,compressed,uniform_mix,"[0.20190629856921305,0.29835045810238875,0.4997432433283982]",0.20190629856921305,1.5999515576704353,0.07253238662794105,6.527745084096838e-09,6.5279147965146934e-09,-1.6971241785571443e-13,0.07253050093440933,-1.8856935317301608e-06,-2.599795235475887e-05,-0.006285645105767203,True
S07,source,regular-sensitivity,1,0.001,confirmatory,mixed,compressed,uniform_mix,"[0.20190629856921305,0.29835045810238875,0.4997432433283982]",0.20190629856921305,1.5999515576704353,0.07253238662794105,7.252610412870875e-08,7.253238662794105e-08,-6.282499232296231e-12,0.07252610412870876,-6.282499232296231e-06,-8.66164691990995e-05,-0.006282499232296231,True
S07,source,regular-sensitivity,1,0.003,extended-local,mixed,compressed,uniform_mix,"[0.20190629856921305,0.29835045810238875,0.4997432433283982]",0.20190629856921305,1.5999515576704353,0.07253238662794105,6.526220438060788e-07,6.527914796514695e-07,-1.6943584539065237e-10,0.07251356042289765,-1.8826205043405817e-05,-0.00025955584696221143,-0.006275401681135273,True
S07,source,regular-sensitivity,1,0.01,extended-local,mixed,compressed,uniform_mix,"[0.20190629856921305,0.29835045810238875,0.4997432433283982]",0.20190629856921305,1.5999515576704353,0.07253238662794105,7.246987925383242e-06,7.253238662794105e-06,-6.25073741086325e-09,0.07246987925383241,-6.25073741086325e-05,-0.0008617857072491987,-0.006250737410863249,True
S07,source,regular-sensitivity,1,0.03,stress,mixed,compressed,uniform_mix,"[0.20190629856921305,0.29835045810238875,0.4997432433283982]",0.20190629856921305,1.5999515576704353,0.07253238662794105,6.511226535602533e-05,6.527914796514694e-05,-1.6688260912161017e-07,0.07234696150669481,-0.00018542512124623353,-0.002556445883924682,-0.006180837374874452,True
S07,source,regular-sensitivity,1,0.1,stress,mixed,compressed,uniform_mix,"[0.20190629856921305,0.29835045810238875,0.4997432433283982]",0.20190629856921305,1.5999515576704353,0.07253238662794105,0.0007193813395136132,0.0007253238662794107,-5.942526765797423e-06,0.07193813395136131,-0.0005942526765797422,-0.008192928761988691,-0.005942526765797421,True
S07,source,regular-sensitivity,5,0.0001,confirmatory,mixed,compressed,uniform_mix,"[0.2096572845466268,0.29176227014919737,0.49858044530417583]",0.2096572845466268,1.5622810597413517,1.757421429161659,1.7566417588610068e-08,1.757421429161659e-08,-7.796703006522453e-12,1.7566417588610068,-0.0007796703006522453,-0.0004436444712206398,-7.796703006522452,True
S07,source,regular-sensitivity,5,0.0003,confirmatory,mixed,compressed,uniform_mix,"[0.2096572845466268,0.29176227014919737,0.49858044530417583]",0.2096572845466268,1.5622810597413517,1.757421429161659,1.579575291906811e-07,1.5816792862454928e-07,-2.1039943386818705e-10,1.7550836576742346,-0.0023377714874243008,-0.0013302281676054707,-7.79257162474767,True
S07,source,regular-sensitivity,5,0.001,confirmatory,mixed,compressed,uniform_mix,"[0.2096572845466268,0.29176227014919737,0.49858044530417583]",0.2096572845466268,1.5622810597413517,1.757421429161659,1.7496431726458928e-06,1.757421429161659e-06,-7.778256515766257e-09,1.7496431726458928,-0.007778256515766258,-0.004425948373394258,-7.778256515766256,True
S07,source,regular-sensitivity,5,0.003,extended-local,mixed,compressed,uniform_mix,"[0.2096572845466268,0.29176227014919737,0.49858044530417583]",0.2096572845466268,1.5622810597413517,1.757421429161659,1.5607877101401872e-05,1.5816792862454933e-05,-2.089157610530604e-07,1.7342085668224303,-0.02321286233922893,-0.01320847803153404,-7.7376207797429775,True
S07,source,regular-sensitivity,5,0.01,extended-local,mixed,compressed,uniform_mix,"[0.2096572845466268,0.29176227014919737,0.49858044530417583]",0.2096572845466268,1.5622810597413517,1.757421429161659,0.00016814374832099278,0.0001757421429161659,-7.598394595173123e-06,1.6814374832099277,-0.07598394595173123,-0.043236041561173964,-7.598394595173122,True
S07,source,regular-sensitivity,5,0.03,stress,mixed,compressed,uniform_mix,"[0.2096572845466268,0.29176227014919737,0.49858044530417583]",0.2096572845466268,1.5622810597413517,1.757421429161659,0.0013866202189047779,0.0015816792862454931,-0.00019505906734071528,1.5406891321164198,-0.21673229704523922,-0.12332403227188757,-7.224409901507975,True
S07,source,regular-sensitivity,5,0.1,stress,mixed,compressed,uniform_mix,"[0.2096572845466268,0.29176227014919737,0.49858044530417583]",0.2096572845466268,1.5622810597413517,1.757421429161659,0.011437661353410553,0.017574214291616593,-0.006136552938206041,1.143766135341055,-0.6136552938206039,-0.34917936223944607,-6.136552938206039,True
S07,source,regular-sensitivity,20,0.0001,confirmatory,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,25.025268952227812,2.4973449739857517e-07,2.502526895222781e-07,-5.181921237029284e-10,24.973449739857518,-0.051819212370292835,-0.0020706755427569445,-518.1921237029283,True
S07,source,regular-sensitivity,20,0.0003,confirmatory,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,25.025268952227812,2.2383183007049137e-06,2.2522742057005025e-06,-1.3955904995588886e-08,24.870203341165713,-0.15506561106209876,-0.006196361420055565,-516.8853702069958,True
S07,source,regular-sensitivity,20,0.001,confirmatory,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,25.025268952227812,2.4512914081309747e-05,2.502526895222781e-05,-5.12354870918063e-07,24.51291408130975,-0.512354870918063,-0.020473501079893562,-512.3548709180629,True
S07,source,regular-sensitivity,20,0.003,extended-local,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,25.025268952227812,0.00021173363189908208,0.00022522742057005032,-1.3493788670968242e-05,23.525959099898007,-1.4993098523298045,-0.05991183771858453,-499.76995077660155,True
S07,source,regular-sensitivity,20,0.01,extended-local,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,25.025268952227812,0.0020430011832814725,0.0025025268952227815,-0.000459525711941309,20.430011832814724,-4.595257119413089,-0.1836246846411618,-459.5257119413089,True
S07,source,regular-sensitivity,20,0.03,stress,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,25.025268952227812,0.012541635459224057,0.02252274205700503,-0.009981106597780974,13.935150510248953,-11.090118441978861,-0.4431568133453203,-369.67061473262874,True
S07,source,regular-sensitivity,20,0.1,stress,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,25.025268952227812,0.044392911120852654,0.2502526895222782,-0.20585977840142555,4.4392911120852645,-20.58597784014255,-0.8226076562629683,-205.8597784014255,True
S07,source,regular-sensitivity,50,0.0001,confirmatory,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,126.3803193132102,1.2571295197656316e-06,1.263803193132102e-06,-6.673673366470263e-09,125.71295197656316,-0.6673673366470263,-0.005280627080812164,-6673.6733664702615,True
S07,source,regular-sensitivity,50,0.0003,confirmatory,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,126.3803193132102,1.1195176184509992e-05,1.1374228738188916e-05,-1.7905255367892386e-07,124.39084649455549,-1.98947281865471,-0.01574195119513957,-6631.5760621823665,True
S07,source,regular-sensitivity,50,0.001,confirmatory,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,126.3803193132102,0.00011989282511680813,0.0001263803193132102,-6.48749419640207e-06,119.89282511680813,-6.4874941964020705,-0.051333104961730776,-6487.49419640207,True
S07,source,regular-sensitivity,50,0.003,extended-local,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,126.3803193132102,0.0009726687671622498,0.0011374228738188917,-0.00016475410665664188,108.0743074624722,-18.306011850737985,-0.14484859628634053,-6102.003950245996,True
S07,source,regular-sensitivity,50,0.01,extended-local,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,126.3803193132102,0.007635635892777687,0.01263803193132102,-0.005002396038543333,76.35635892777687,-50.02396038543333,-0.3958208102122152,-5002.396038543332,True
S07,source,regular-sensitivity,50,0.03,stress,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,126.3803193132102,0.028745125008289282,0.11374228738188917,-0.08499716237359989,31.939027786988092,-94.4412915262221,-0.7472784689850868,-3148.0430508740706,True
S07,source,regular-sensitivity,50,0.1,stress,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,126.3803193132102,0.04520245587033693,1.263803193132102,-1.218600737261765,4.520245587033692,-121.86007372617648,-0.9642329944124362,-1218.6007372617648,True
S08,source,regular-sensitivity,1,0.0001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,0.8883586225312206,8.882918451448346e-09,8.883586225312206e-09,-6.677738638598525e-13,0.8882918451448346,-6.677738638598525e-05,-7.516940196484491e-05,-0.6677738638598524,True
S08,source,regular-sensitivity,1,0.0003,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,0.8883586225312206,7.993425412079942e-08,7.995227602780983e-08,-1.8021907010414516e-11,0.8881583791199937,-0.000200243411226828,-0.00022540830487609818,-0.66747803742276,True
S08,source,regular-sensitivity,1,0.001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,0.8883586225312206,8.876920095618837e-07,8.883586225312205e-07,-6.666129693368392e-10,0.8876920095618837,-0.0006666129693368392,-0.0007503872337473842,-0.6666129693368391,True
S08,source,regular-sensitivity,1,0.003,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,0.8883586225312206,7.977295460335392e-06,7.995227602780985e-06,-1.7932142445592895e-08,0.8863661622594879,-0.0019924602717325437,-0.002242855780535322,-0.664153423910848,True
S08,source,regular-sensitivity,1,0.01,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,0.8883586225312206,8.818016378920593e-05,8.883586225312206e-05,-6.556984639161394e-07,0.8818016378920592,-0.006556984639161393,-0.007381010858518406,-0.6556984639161393,True
S08,source,regular-sensitivity,1,0.03,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,0.8883586225312206,0.000782437913554911,0.0007995227602780985,-1.708484672318755e-05,0.8693754595054566,-0.018983163025763944,-0.02136880595775024,-0.6327721008587983,True
S08,source,regular-sensitivity,1,0.1,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,0.8883586225312206,0.008319278032776482,0.008883586225312207,-0.0005643081925357247,0.831927803277648,-0.056430819253572455,-0.06352256602494928,-0.5643081925357245,True
S08,source,regular-sensitivity,5,0.0001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,20.570459151915543,2.054969852807037e-07,2.0570459151915544e-07,-2.0760623845173676e-10,20.54969852807037,-0.020760623845173676,-0.0010092445526788557,-207.60623845173671,True
S08,source,regular-sensitivity,5,0.0003,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,20.570459151915543,1.84574592641915e-06,1.8513413236723985e-06,-5.595397253248586e-09,20.508288071323893,-0.06217108059165097,-0.0030223477333446653,-207.23693530550324,True
S08,source,regular-sensitivity,5,0.001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,20.570459151915543,2.036450276062516e-05,2.0570459151915542e-05,-2.059563912903808e-07,20.36450276062516,-0.20595639129038082,-0.01001224084350115,-205.9563912903808,True
S08,source,regular-sensitivity,5,0.003,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,20.570459151915543,0.0001796693060398891,0.00018513413236723988,-5.4648263273507835e-06,19.963256226654345,-0.6072029252611981,-0.02951819989903603,-202.40097508706606,True
S08,source,regular-sensitivity,5,0.01,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,20.570459151915543,0.0018660138245596494,0.0020570459151915545,-0.00019103209063190503,18.660138245596492,-1.9103209063190503,-0.09286719816077411,-191.032090631905,True
S08,source,regular-sensitivity,5,0.03,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,20.570459151915543,0.014048075655034152,0.018513413236723987,-0.004465337581689835,15.608972950037947,-4.9614862018775945,-0.24119472323084126,-165.38287339591983,True
S08,source,regular-sensitivity,5,0.1,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,20.570459151915543,0.0915016128727382,0.20570459151915546,-0.11420297864641726,9.150161287273818,-11.420297864641725,-0.5551795310110156,-114.20297864641724,True
